bucket_size=250000, num_buckets=31
Throughput statistics:
0,0.0,0.0,0.0
250000,0.0,0.0,0.0
500000,0.0,0.0,0.0
750000,0.0,0.0,0.0
1000000,0.0,0.0,0.0
1250000,0.0,0.0,0.0
1500000,0.0,0.0,0.0
1750000,0.0,0.0,0.0
2000000,0.0,0.0,0.0
2250000,0.0,0.0,0.0
2500000,0.5666666666666667,0.8747391264404735,0.09220559993393042
2750000,8.722222222222221,2.7067447083821103,0.2853159441031907
3000000,11.177777777777777,0.9430738383971657,0.09940871103508672
3250000,11.4,0.6836780897009049,0.07206599832692549
3500000,11.3,0.7995785406679129,0.08428297855680583
3750000,11.488888888888889,0.6403026749947974,0.06749382816273675
4000000,11.566666666666666,0.7502808462933108,0.07908654530285208
4250000,11.522222222222222,0.6222066165333888,0.06558633611574963
4500000,11.61111111111111,0.5547434763872913,0.05847509675012253
4750000,11.6,0.6144331451733708,0.0647669402882915
5000000,11.466666666666667,0.6033613708385919,0.06359987280038161
5250000,11.555555555555555,0.6200962431844638,0.06536388323255228
5500000,11.666666666666666,0.5192907868894986,0.054738055150397334
5750000,11.5,0.6226077813826312,0.06562862260377643
6000000,11.655555555555555,0.5008108282005754,0.05279009646630346
6250000,11.677777777777777,0.5155509276988899,0.05434383937804276
6500000,11.633333333333333,0.5072507967332499,0.053468928753738924
6750000,11.433333333333334,0.6368814469962913,0.06713319906706947
7000000,11.622222222222222,0.5316452686100532,0.05604033186865962
7250000,11.722222222222221,0.5198914704759618,0.05480137275994076
7500000,11.544444444444444,0.6026367365210522,0.0635234896365767
7750000,11.411111111111111,0.6852284855456945,0.07222942439840536
8000000,11.644444444444444,0.5041649255549222,0.05314364937075949
8250000,11.666666666666666,0.5805847497871377,0.06119900613621046
8500000,11.533333333333333,0.5844424982047979,0.061605648524201015
8750000,11.577777777777778,0.580154527608911,0.061153656736773275
9000000,11.566666666666666,0.6189879380211947,0.06524705761060377
9250000,11.588888888888889,0.5382961977428129,0.05674140135585592
9500000,11.633333333333333,0.5698412946808923,0.060066546533693733
9750000,11.544444444444444,0.6210015670810369,0.06545931275033061
10000000,1.0,0.0,0.0
First execution statistics:
Mean: 2782605.6222222224, Std: 70406.05003427414, Error: 7421.449305469409
